Mod:Item:MetaData, Localized Name
props:props:7, Gold Ingot Stack
props:props:8, Rocking Horse
props:props:9, Toy Soldier
props:props:10, R2 D2
props:props:11, Rubkik's Cube
props:props:12, Toy Boat
props:props:13, Plates Fancy
props:props:14, Piano
props:props:15, Stained Glass Orange
props:props:16, Stained Glass Magenta
props:props:17, Stained Glass LightBlue
props:props:18, Stained Glass Yellow
props:props:19, Stained Glass Lime
props:props:20, Stained Glass Pink
props:props:21, Stained Glass Cyan
props:props:22, Stained Glass Purple
props:props:23, Stained Glass Blue
props:props:24, Stained Glass Green
props:props:25, Stained Glass Red
props:props:26, Stained Glass White
props:props:27, Tea Set
props:props:28, Tea Cup
props:props:29, Long Crate
props:props:30, Picnic Basket
props:props:31, Cuckoo Clock
props:props:32, Pumpkin Trio
props:props:33, Cradle
props:props:34, Xylophone
props:props:35, Toy Train
props:props:36, DiscordMLP
props:props:37, Scarecrow
props:props:38, Wine Rack Full
props:props:39, Wine Rack Empty
props:props:40, Papel Picado Orange
props:props:41, Papel Picado Black
props:props:42, Papel Picado Blue
props:props:43, Papel Picado Cyan
props:props:44, Papel Picado Green
props:props:45, Papel Picado Light Blue
props:props:46, Papel Picado Lime
props:props:47, Papel Picado Magenta
props:props:48, Papel Picado Pink
props:props:49, Papel Picado Purple
props:props:50, Papel Picado Red
props:props:51, Papel Picado White
props:props:52, Papel Picado Yellow
props:props:53, Gold Oddem
props:props:54, Silver Oddem
props:props:55, Bronze Oddem
props:props:56, Training Dummy
props:props:57, Stuffed Bunny
props:props:58, Stuffed Teddy
props:props:59, Iron Ingot Stack
props:props:60, Bronze Ingot Stack
props:props:61, Tanning Rack Cow
props:props:62, Tanning Rack Leather
props:props:63, Tanning Rack Wolf
props:props:64, Sharpening Stone
props:props:65, Ironing Board
props:props:66, Clothesline 1
props:props:67, Clothesline 2
props:props:68, Clothesline 3
props:props:69, Clothesline 4
props:props:70, Clothesline 5
props:props:71, Clothesline 6
props:props:72, Washing Board
props:props:73, Birdhouse
props:props:74, Dog House Big
props:props:75, Dog House Small
props:props:76, Stuffed Wolf
props:props:77, Pumpkin 1
props:props:78, Pumpkin 2
props:props:79, Pumpkin 3
props:props:80, Door Barricade
props:props:81, Rubik's Cube Shuffled
props:props:82, Picnic Table Left
props:props:83, Picnic Table Centre
props:props:84, Picnic Table Right
props:props:85, Gravestone 1
props:props:86, Gravestone 2
props:props:87, Gravestone 3
props:props:88, Park Bin
props:props:89, Barrel
props:props:90, Park Bench
props:props:91, Chest Keyhole
props:props:92, Tardis
props:props:93, Jewelry Box
props:props:94, Fall Wreath
props:props:95, Harp
props:props:96, Brush and Comb
props:props:97, Spider Candle
props:props:98, Stuffed Spider
props:props:99, Beer Keg
props:props:100, Large Beer Keg
props:props:101, Horrizontal Barrel
props:props:102, Big Anchor
props:props:103, Anchor
props:props:104, Luggage
props:props:105, Safe
props:props:106, Cooked Turkey
props:props:107, Etch-A-Sketch
props:props:108, Phonograph
props:props:109, Rope
props:props:110, Icicles
props:props:111, Chain Top
props:props:112, Chain Middle
props:props:113, Chain Bottom
props:props:114, Honey Pot
props:props:115, Hourglass
props:props:116, Beer Mug
props:props:117, Lawn Flamingo
props:props:118, Wall Mirror
props:props:119, Garden Gnome
props:props:120, Pilgrim
props:props:121, Indian
props:props:122, Telescope
props:props:123, Sewing Machine
props:props:124, See-Saw
props:props:125, Christmas Lights
props:props:126, Christmas Wreath 1
props:props:127, Christmas Wreath 2
props:props:128, Garland 1
props:props:129, Garland 2
props:props:130, Garland 3
props:props:131, Garland 4
props:props:132, Garland 5
props:props:133, Garland 6
props:props:134, Garland 7
props:props:135, Presents 1
props:props:136, Presents 2
props:props:137, Presents 3
props:props:138, Swing
props:props:139, Paper Lantern
props:props:140, Toilet Paper
props:props:141, Christmas Tree
props:props:142, Christmas Tree Small
props:props:143, Tissue Box
props:props:144, Snow Globe
props:props:145, Sleigh
props:props:146, Slide
props:props:147, Snowman
props:props:148, Garland 8
props:props:149, Garland 9
props:props:150, Garland 10
props:props:151, Reindeer
props:props:152, Reindeer Plushie
props:props:153, Christmas Bells
props:props:154, Gingerbread House
props:props:155, Elf Plushie
props:props:156, Milk and Cookies
props:props:157, Candycane Jar
props:props:158, Stocking 1
props:props:159, Stocking 2
props:props:160, Mistletoe
props:props:161, Santa Plushie
props:props:162, Present 1
props:props:163, Present 2
props:props:164, Present 3
props:props:165, Present 4
props:props:166, Present 5
props:props:167, Present 6
props:props:168, Present 7
props:props:169, Present 8
props:props:170, Present 9
props:props:171, Small Christmas Tree
props:props:172, World Globe
props:props:173, Crystal Ball
props:props:174, Glass Rose
props:props:175, Engagement Ring
props:props:176, Sand Castle
props:props:177, Wind Chime
props:props:178, Garden Flamingo
props:props:179, Paper Lantern Kanji
props:props:180, Paper Lantern Pink
props:props:181, Paper Lantern CherryBlossom
props:props:182, Paper Lantern Purple
props:props:183, Paper Lantern Green
props:props:184, Paper Lantern Yellow
props:props:185, Barber Pole Wall
props:props:186, Barber Pole Ground
props:props:187, Potions Spilled
props:props:188, Potions
props:props:189, Sign Honey
props:props:190, Sign Apothecary
props:props:191, Sign Apothecary 2
props:props:192, Sign Archery
props:props:193, Sign Baker
props:props:194, Sign Baker 2
props:props:195, Sign Bank
props:props:196, Sign Blacksmith
props:props:197, Sign Bomb Shop
props:props:198, Sign Book Shop
props:props:199, Sign Butcher
props:props:200, Sign Camping
props:props:201, Sign Candy Shop
props:props:202, Sign Farming
props:props:203, Sign Fishery
props:props:204, Sign Flower Shop
props:props:205, Sign General Store
props:props:206, Sign Inn
props:props:207, Sign Jail
props:props:208, Sign Jeweler
props:props:209, Sign Jeweler 2
props:props:210, Sign Lumber
props:props:211, Sign Magic Shop
props:props:212, Sign Map Shop
props:props:213, Sign Mine
props:props:214, Sign Pet Shop
props:props:215, Sign Produce
props:props:216, Sign Pub
props:props:217, Sign Stables
props:props:218, Sign Tailor
props:props:219, Sign Toy Shop
props:props:220, Sign Vineyard
props:props:221, Sign Swords
props:props:222, Sign Helm
props:props:223, Sign Furniture Store
props:props:224, Sign Music Shop
props:props:225, Sign Shield
props:props:226, Coat Rack
props:props:227, Checkers
props:props:228, Scale
props:props:229, Glass Table
props:props:230, Wooden Table
props:props:231, Wooden Chair
props:props:232, Stone Chair
props:props:233, Cow Plushie
props:props:234, Pig Plushie
props:props:235, Sheep Plushie
props:props:236, Squid Plushie
props:props:237, Chick Plushie
props:props:238, Tiger Plushie
props:props:239, Squirrel Plushie
props:props:240, Baby Bottle
props:props:241, Salt and Pepper Shakers
props:props:242, Water Bucket
props:props:243, Milk Bucket
props:props:244, Candle Stick
props:props:245, Candle Wall
props:props:246, Table Lamp Magenta
props:props:247, Table Lamp Orange
props:props:248, Table Lamp Red
props:props:249, Table Lamp Cyan
props:props:250, Table Lamp Lime
props:props:251, Table Lamp Grey
props:props:252, Table Lamp Pink
props:props:253, Table Lamp Yellow
props:props:254, Table Lamp Green
props:props:255, Table Lamp Black
props:props:256, Table Lamp White
props:props:257, Table Lamp Purple
props:props:258, Table Lamp Blue
props:props:259, Table Lamp Light Blue
props:props:260, Cheese Wheel
props:props:261, Wheel Barrel
props:props:262, Dart Board
props:props:263, Chalk Board
props:props:264, Perfume Blue
props:props:265, Perfume Pink
props:props:266, Perfume Purple
props:props:267, Perfume Lime
props:props:268, Perfume Cyan
props:props:269, Perfume Orange
props:props:270, Perfume Red
props:props:271, Card Deck
props:props:272, Player Cards
props:props:273, Pile of Coal Shovel
props:props:274, Pile of Coal
props:props:275, Fruit Bowl
props:props:276, Vase
props:props:277, Dolly Jill
props:props:278, Dolly Mia
props:props:279, Telephone Classy
props:props:280, Sword Ground
props:props:281, Music Box
props:props:282, Toy Helicopter
props:props:283, Body Towel
props:props:284, Hand Towel
props:props:285, Key Chain
props:props:286, Hanging Bridge Left
props:props:287, Hanging Bridge Right
props:props:288, Hanging Bridge Anchor Left
props:props:289, Hanging Bridge Anchor Right
props:props:290, Hanging Bridge Single
props:props:291, Hanging Bridge Anchor Single
props:props:292, Dolly Gennaln
props:props:293, Fish Trophy
props:props:294, Hummingbird Feeder
props:props:295, Chandelier Iron
props:props:296, Chandelier Gold
props:props:297, Chandelier Crystal
props:props:298, Shelf
props:props:299, Sausage Links
props:props:300, Single Bed Pink
props:props:301, Single Bed Brown
props:props:302, Single Bed Orange
props:props:303, Single Bed Purple
props:props:304, Single Bed Blue
props:props:305, Single Bed Lime
props:props:306, Single Bed Green
props:props:307, Single Bed Fuchsia
props:props:308, Single Bed Light Blue
props:props:309, Single Bed Razzle
props:props:310, Single Bed Red
props:props:311, Single Bed White
props:props:312, Single Bed Black
props:props:313, Single Bed Yellow
props:props:314, Single Bed Coral
props:props:315, Single Bed Cyan
props:props:316, Balloons
props:props:317, Barrel Red Apple
props:props:318, Barrel Golden Apple
props:props:319, Barrel Green Apple
props:props:320, Toilet Basin
props:props:321, Toilet Pipe
props:props:322, Toilet Water Tank
props:props:323, Vanity Left
props:props:324, Vanity Center
props:props:325, Vanity Right
props:props:326, Barrel Potatoes
props:props:327, Barrel Carrots
props:props:328, Easel
props:props:329, Paper Stack
props:props:330, Bird Bath
props:props:331, Egg Basket
props:props:332, Barbed Wire
props:props:333, Camera
props:props:334, Shower Head 1
props:props:335, Shower Handles 1
props:props:336, Soap Holder
props:props:337, Microscope
props:props:338, Pig Platter
props:props:339, Kitchen Faucet Outward
props:props:340, Sink Faucet Outward
props:props:341, Kitchen Faucet Inward
props:props:342, Sink Faucet Inward
props:props:343, Kitchen Sink
props:props:344, Sink
props:props:345, Tub Faucet
props:props:350, Noodles
props:props:351, Bread Loaf
props:props:352, Bedside Table
props:props:353, Ship in a Bottle
props:props:354, Hydrant
props:props:355, Lava Lamp Lime
props:props:356, Lava Lamp Cyan
props:props:357, Lava Lamp Orange
props:props:358, Lava Lamp Light Blue
props:props:359, Lava Lamp Purple
props:props:360, Lava Lamp Light Pink
props:props:361, Lava Lamp Blue
props:props:362, Lava Lamp Green
props:props:363, Lava Lamp White
props:props:364, Lava Lamp Red
props:props:365, Lava Lamp Razz
props:props:366, Lava Lamp Yellow
props:props:367, Lava Lamp Pink
props:props:368, Lava Lamp Rainbow
props:props:369, Broom
props:props:370, Mop
props:props:371, Spice Rack
props:props:372, Rack Chains
props:props:373, Knight Statue
props:props:374, Orrery
props:props:375, Sun Wall
props:props:376, Moon Wall
props:props:377, Double Bed Pink Left
props:props:378, Double Bed Pink Right
props:props:379, Double Bed Brown Left
props:props:380, Double Bed Brown Right
props:props:381, Double Bed Orange Left
props:props:382, Double Bed Orange Right
props:props:383, Double Bed Purple Left
props:props:384, Double Bed Purple Right
props:props:385, Double Bed Blue Left
props:props:386, Double Bed Blue Right
props:props:387, Double Bed Lime Left
props:props:388, Double Bed Lime Right
props:props:389, Double Bed Green Left
props:props:390, Double Bed Green Right
props:props:391, Double Bed Fuchsia Left
props:props:392, Double Bed Fuchsia Right
props:props:393, Double Bed Light Blue Left
props:props:394, Double Bed Light Blue Right
props:props:395, Double Bed Razzle Left
props:props:396, Double Bed Razzle Right
props:props:397, Double Bed Red Left
props:props:398, Double Bed Red Right
props:props:399, Double Bed White Left
props:props:400, Double Bed White Right
props:props:401, Double Bed Black Left
props:props:402, Double Bed Black Right
props:props:403, Double Bed Yellow Left
props:props:404, Double Bed Yellow Right
props:props:405, Double Bed Coral Left
props:props:406, Double Bed Coral Right
props:props:407, Double Bed Cyan Left
props:props:408, Double Bed Cyan Right
props:props:409, Canopy Bed Pink Left
props:props:410, Canopy Bed Pink Right
props:props:411, Canopy Bed Brown Left
props:props:412, Canopy Bed Brown Right
props:props:413, Canopy Bed Orange Left
props:props:414, Canopy Bed Orange Right
props:props:415, Canopy Bed Purple Left
props:props:416, Canopy Bed Purple Right
props:props:417, Canopy Bed Blue Left
props:props:418, Canopy Bed Blue Right
props:props:419, Canopy Bed Lime Left
props:props:420, Canopy Bed Lime Right
props:props:421, Canopy Bed Green Left
props:props:422, Canopy Bed Green Right
props:props:423, Canopy Bed Fuchsia Left
props:props:424, Canopy Bed Fuchsia Right
props:props:425, Canopy Bed Light Blue Left
props:props:426, Canopy Bed Light Blue Right
props:props:427, Canopy Bed Razzle Left
props:props:428, Canopy Bed Razzle Right
props:props:429, Canopy Bed Red Left
props:props:430, Canopy Bed Red Right
props:props:431, Canopy Bed White Left
props:props:432, Canopy Bed White Right
props:props:433, Canopy Bed Black Left
props:props:434, Canopy Bed Black Right
props:props:435, Canopy Bed Yellow Left
props:props:436, Canopy Bed Yellow Right
props:props:437, Canopy Bed Coral Left
props:props:438, Canopy Bed Coral Right
props:props:439, Canopy Bed Cyan Left
props:props:440, Canopy Bed Cyan Right
props:props:441, Rainbow Hammock
props:props:442, Hammock Hook
props:props:443, Patron Doll Girafi
props:props:444, Chemistry Set
props:props:445, Patron Doll BevoLJ
props:props:446, Patron Doll BulletPhase
props:props:447, Patron Doll Revstrom
props:props:448, Wedding Cake
props:props:449, Bubblegum Machine
props:props:450, Rake
props:props:451, Watering Can
props:props:452, Sea Shells
props:props:453, Toaster
props:props:454, Newton's Cradle
props:props:455, Patron Doll coffee2002
props:props:456, Aquarium
props:props:457, Patron Doll rckymtnrfc
props:props:458, Patron Doll fergcraft
props:props:459, Patron Doll Saice
props:props:460, Patron Doll Taelnia
props:props:461, Ship's Helm
props:props:462, Bacon Pan
props:props:463, Dream Catcher
props:props:464, Haystack Fork
props:props:465, Haystack
props:props:466, Rocking Chair
props:props:467, Pew Right
props:props:468, Pew Middle
props:props:469, Pew Left
props:props:470, Kneeler
props:props:471, TV Old
props:props:472, Fire Alarm
props:props:473, Table Clock
props:props:474, Laptop
props:props:475, Credenza Right
props:props:476, Credenza Left
props:props:477, Cart 1
props:props:478, Cart 2
props:props:479, Wheelbarrel Coal
props:props:480, Wheelbarrel Feed
props:props:481, Wheelbarrel Rocks
props:props:482, Wheelbarrel Jugs
props:props:483, Wooden Table 2
props:props:484, Stock
props:props:485, Cannon
props:props:486, Cannon Balls
props:props:487, Wooden Table 3
props:props:488, Small Coin Pile Gold
props:props:489, Small Coin Pile Silver
props:props:490, Patron Doll ChJees
props:props:491, Patron Doll Xaw4
props:props:492, JourneyMap Wall Sconce
props:props:493, Skelleton 1
props:props:494, Skelleton 2
props:props:495, Skelleton 3
props:props:496, Skelleton 4
props:props:497, Log Bench Right
props:props:498, Log Bench Left
props:props:499, Axe
props:props:500, Sweetroll Dish
props:props:501, Serrano Ham
props:props:502, Coffin Wood 1
props:props:503, Coffin Wood 2
props:props:504, Coffin Wood 3
props:props:505, Coffin Wood 4
props:props:506, Coffin Stone 1
props:props:507, Coffin Stone 2
props:props:508, Decobench
props:props:509, Dresser
props:props:510, Sideboard
props:props:511, Wardrobe
props:props:512, BurialUrn
props:props:513, Fishing net
props:props:514, Anatomical Doll
props:props:515, Dungeon Skeleton 1
props:props:516, Dungeon Skeleton 2
props:props:517, Dungeon Skeleton 3
props:props:518, Trophy Zombie
props:props:519, Trophy Deer
props:props:520, Trophy Bear
props:props:521, birdcage
props:props:522, PotatoPile
props:props:523, CarrotPile
props:props:524, Milk Jug
props:props:525, Wooden Beer Stein
props:props:526, Ceiling Fan
props:props:527, Bear Rug Black
props:props:528, Patron Doll DuskMoon
props:props:529, Tire Swing
props:props:530, Patron Doll JudgeGrimm
props:props:531, Patron Doll Jakimfett
props:props:532, Patron Doll tmzasz
props:props:533, Patron Doll Haggle1996
props:props:534, Patron Doll Gellegbs
props:props:535, Dungeon Skeleton 4
props:props:536, Hanging Pheasants
props:props:537, White Hammock
props:props:538, BookandQuill
props:props:539, Lectern
props:props:540, FishHanging
props:props:541, Minotaur Doll
props:props:542, Patron Doll CarrieExMachina
props:props:543, Wassily Chair
props:props:544, Red-Blue Chair
props:props:545, Barcelona Chair
props:props:546, Barrel Chair
props:props:547, Ant Chair
props:props:548, Wiggle Side Chair
props:props:549, How High the Moon Chair
props:props:550, Hillhouse Chair
props:props:551, Inception Chair
props:props:552, Wood Desk
props:props:553, Wooden Office Chair
props:props:554, Archive Box
props:props:555, Tree Swing
props:props:556, Jukebox
props:props:557, Billiard Table
props:props:558, Patron Doll ZeroKazuma
props:props:559, Patron Doll Seriiiously
props:props:560, Patron Doll Daycarn
props:props:561, Patron Doll OnyxDarkKnight
props:props:562, Patron Doll Latvian
props:props:563, Patron Doll OpenKerley
props:props:564, Patron Doll Beanxxbot
props:props:565, Patron Doll Lividcoffee
props:props:566, Donation Box
props:props:567, Bottom Cabinet
props:props:568, Bottom Cabinet 2
props:props:569, Bottom Cabinet 3
props:props:570, Top Cabinet
props:props:571, Top Cabinet Glass
props:props:572, Wine Rack
props:props:573, Toy Box Boy
props:props:574, Toy Box Girl
props:props:575, MCW Ring
props:props:576, Dresser Boy
props:props:577, Dresser Girl
props:props:578, Chest of Drawers Boy
props:props:579, Chest of Drawers Girl
props:props:580, Piggy Bank
props:props:581, Dollhouse 1
props:props:582, Dollhouse 2
props:props:583, BasketBall Basket
props:props:584, BasketBall
props:props:585, Fish Bowl
props:props:586, Kitchen Faucet 2
props:props:587, Kitchen Faucet 3
